from_id,relationship_type,to_id,established_by,rating_required
MAN.5.BP6,SATISFIES,MAN.5.OUT.4,null,null
MAN.5.BP7,HAS_NOTE,MAN.5.BP7.NOTE.6,null,null
MAN.5.BP7,PRODUCES,14-02,null,null
MAN.5.BP7,SATISFIES,MAN.5.OUT.5,null,null
MAN.6.BP1,HAS_NOTE,MAN.6.BP1.NOTE.1,null,null
MAN.6.BP1,HAS_NOTE,MAN.6.BP1.NOTE.2,null,null
MAN.6.BP2,HAS_NOTE,MAN.6.BP2.NOTE.3,null,null
MAN.6.BP3,HAS_NOTE,MAN.6.BP3.NOTE.4,null,null
MAN.6.BP3,PRODUCES,03-03,null,null
MAN.6.BP3,PRODUCES,03-04,null,null
MAN.6.BP3,PRODUCES,03-06,null,null
MAN.6.BP3,PRODUCES,07-51,null,null
MAN.6.BP3,SATISFIES,MAN.6.OUT.1,null,null
MAN.6.BP3,SATISFIES,MAN.6.OUT.2,null,null
MAN.6.BP4,PRODUCES,15-51,null,null
MAN.6.BP4,PRODUCES,07-51,null,null
MAN.6.BP4,SATISFIES,MAN.6.OUT.3,null,null
MAN.6.BP4,SATISFIES,MAN.6.OUT.4,null,null
MAN.6.BP5,PRODUCES,15-51,null,null
MAN.6.BP5,SATISFIES,MAN.6.OUT.3,null,null
MAN.6.BP5,SATISFIES,MAN.6.OUT.4,null,null
PIM.3.BP1,HAS_NOTE,PIM.3.BP1.NOTE.1,null,null
PIM.3.BP1,HAS_NOTE,PIM.3.BP1.NOTE.2,null,null
PIM.3.BP1,HAS_NOTE,PIM.3.BP1.NOTE.3,null,null
PIM.3.BP1,PRODUCES,02-01,null,null
PIM.3.BP1,SATISFIES,PIM.3.OUT.1,null,null
PIM.3.BP2,CROSS_REFERENCES,SUP.1,null,null
PIM.3.BP2,CROSS_REFERENCES,SUP.9,null,null
PIM.3.BP2,HAS_NOTE,PIM.3.BP2.NOTE.4,null,null
PIM.3.BP2,HAS_NOTE,PIM.3.BP2.NOTE.5,null,null
PIM.3.BP2,HAS_NOTE,PIM.3.BP2.NOTE.6,null,null
PIM.3.BP2,PRODUCES,15-51,null,null
PIM.3.BP2,PRODUCES,13-16,null,null
PIM.3.BP2,PRODUCES,15-13,null,null
PIM.3.BP2,PRODUCES,15-16,null,null
PIM.3.BP2,SATISFIES,PIM.3.OUT.2,null,null
PIM.3.BP3,HAS_NOTE,PIM.3.BP3.NOTE.7,null,null
PIM.3.BP3,PRODUCES,15-51,null,null
PIM.3.BP3,PRODUCES,15-13,null,null
PIM.3.BP3,SATISFIES,PIM.3.OUT.3,null,null
PIM.3.BP4,PRODUCES,15-16,null,null
PIM.3.BP4,SATISFIES,PIM.3.OUT.4,null,null
PIM.3.BP5,HAS_NOTE,PIM.3.BP5.NOTE.8,null,null
PIM.3.BP5,PRODUCES,07-04,null,null
PIM.3.BP5,PRODUCES,15-16,null,null
PIM.3.BP5,SATISFIES,PIM.3.OUT.4,null,null
PIM.3.BP6,HAS_NOTE,PIM.3.BP6.NOTE.9,null,null
PIM.3.BP6,HAS_NOTE,PIM.3.BP6.NOTE.10,null,null
PIM.3.BP6,PRODUCES,10-00,null,null
PIM.3.BP6,PRODUCES,06-04,null,null
PIM.3.BP6,PRODUCES,16-06,null,null
PIM.3.BP6,SATISFIES,PIM.3.OUT.4,null,null
PIM.3.BP7,PRODUCES,15-51,null,null
PIM.3.BP7,PRODUCES,06-04,null,null
PIM.3.BP7,PRODUCES,07-04,null,null
PIM.3.BP7,SATISFIES,PIM.3.OUT.5,null,null
PIM.3.BP8,PRODUCES,13-52,null,null
PIM.3.BP8,PRODUCES,15-51,null,null
PIM.3.BP8,SATISFIES,PIM.3.OUT.6,null,null
REU.2.BP1,HAS_NOTE,REU.2.BP1.NOTE.1,null,null
REU.2.BP1,PRODUCES,12-03,null,null
REU.2.BP1,SATISFIES,REU.2.OUT.1,null,null
REU.2.BP2,HAS_NOTE,REU.2.BP2.NOTE.2,null,null
REU.2.BP2,HAS_NOTE,REU.2.BP2.NOTE.3,null,null
REU.2.BP2,PRODUCES,12-03,null,null
REU.2.BP2,PRODUCES,04-02,null,null
REU.2.BP2,PRODUCES,15-07,null,null
REU.2.BP2,SATISFIES,REU.2.OUT.2,null,null
REU.2.BP3,HAS_NOTE,REU.2.BP3.NOTE.4,null,null
REU.2.BP3,PRODUCES,15-07,null,null
REU.2.BP3,SATISFIES,REU.2.OUT.3,null,null
REU.2.BP4,HAS_NOTE,REU.2.BP4.NOTE.5,null,null
REU.2.BP4,HAS_NOTE,REU.2.BP4.NOTE.6,null,null
REU.2.BP4,PRODUCES,13-53,null,null
REU.2.BP4,SATISFIES,REU.2.OUT.4,null,null
REU.2.BP5,CROSS_REFERENCES,SYS.4,null,null
REU.2.BP5,CROSS_REFERENCES,SWE.5,null,null
REU.2.BP5,CROSS_REFERENCES,HWE.3,null,null
REU.2.BP5,HAS_NOTE,REU.2.BP5.NOTE.7,null,null
REU.2.BP5,SATISFIES,REU.2.OUT.5,null,null
REU.2.BP6,HAS_NOTE,REU.2.BP6.NOTE.8,null,null
REU.2.BP6,PRODUCES,13-52,null,null
REU.2.BP6,SATISFIES,REU.2.OUT.6,null,null
GP 1.1.1,ACHIEVES,PA1.1.ACH.1,null,null
GP 2.1.1,ACHIEVES,PA2.1.ACH.1,null,null
GP 2.1.2,ACHIEVES,PA2.1.ACH.2,null,null
GP 2.1.3,ACHIEVES,PA2.1.ACH.4,null,null
GP 2.1.3,ACHIEVES,PA2.1.ACH.5,null,null
GP 2.1.4,ACHIEVES,PA2.1.ACH.6,null,null
GP 2.1.4,ACHIEVES,PA2.1.ACH.7,null,null
GP 2.1.5,ACHIEVES,PA2.1.ACH.3,null,null
GP 2.1.6,ACHIEVES,PA2.1.ACH.8,null,null
GP 2.2.1,ACHIEVES,PA2.2.ACH.1,null,null
GP 2.2.2,ACHIEVES,PA2.2.ACH.2,null,null
GP 3.1.1,ACHIEVES,PA3.1.ACH.1,null,null
GP 3.1.1,ACHIEVES,PA3.1.ACH.2,null,null
GP 3.1.1,ACHIEVES,PA3.1.ACH.3,null,null
GP 3.1.1,ACHIEVES,PA3.1.ACH.4,null,null
GP 3.1.2,ACHIEVES,PA3.1.ACH.3,null,null
GP 3.1.3,ACHIEVES,PA3.1.ACH.5,null,null
GP 3.1.4,ACHIEVES,PA3.1.ACH.6,null,null
GP 3.2.1,ACHIEVES,PA3.2.ACH.1,null,null
GP 3.2.2,ACHIEVES,PA3.2.ACH.2,null,null
GP 3.2.2,ACHIEVES,PA3.2.ACH.3,null,null
GP 3.2.3,ACHIEVES,PA3.2.ACH.4,null,null
GP 3.2.4,ACHIEVES,PA3.2.ACH.5,null,null
GP 4.1.1,ACHIEVES,PA4.1.ACH.1,null,null
GP 4.1.2,ACHIEVES,PA4.1.ACH.1,null,null
GP 4.1.3,ACHIEVES,PA4.1.ACH.2,null,null
GP 4.2.1,ACHIEVES,PA4.2.ACH.1,null,null
GP 4.2.2,ACHIEVES,PA4.2.ACH.2,null,null
GP 4.2.2,ACHIEVES,PA4.2.ACH.3,null,null
GP 4.2.3,ACHIEVES,PA4.2.ACH.4,null,null
GP 5.1.1,ACHIEVES,PA5.1.ACH.1,null,null
GP 5.1.2,ACHIEVES,PA5.1.ACH.2,null,null
GP 5.1.3,ACHIEVES,PA5.1.ACH.3,null,null
GP 5.2.1,ACHIEVES,PA5.2.ACH.1,null,null
GP 5.2.2,ACHIEVES,PA5.2.ACH.2,null,null
PA2.1.ACH.1,DEMONSTRATED_BY,18-58,null,null
PA2.1.ACH.1,DEMONSTRATED_BY,19-01,null,null
PA2.1.ACH.2,DEMONSTRATED_BY,08-56,null,null
PA2.1.ACH.2,DEMONSTRATED_BY,14-10,null,null
PA2.1.ACH.3,DEMONSTRATED_BY,08-56,null,null
PA2.1.ACH.3,DEMONSTRATED_BY,13-14,null,null
PA2.1.ACH.4,DEMONSTRATED_BY,08-61,null,null
PA2.1.ACH.4,DEMONSTRATED_BY,17-55,null,null
PA2.1.ACH.5,DEMONSTRATED_BY,08-61,null,null
PA2.1.ACH.5,DEMONSTRATED_BY,17-55,null,null
PA2.1.ACH.6,DEMONSTRATED_BY,08-61,null,null
PA2.1.ACH.7,DEMONSTRATED_BY,08-61,null,null
PA2.1.ACH.8,DEMONSTRATED_BY,13-52,null,null
PA2.1.ACH.8,DEMONSTRATED_BY,08-62,null,null
PA2.2.ACH.1,DEMONSTRATED_BY,13-08,null,null
PA2.2.ACH.1,DEMONSTRATED_BY,13-19,null,null
PA2.2.ACH.1,DEMONSTRATED_BY,17-05,null,null
PA2.2.ACH.1,DEMONSTRATED_BY,18-07,null,null
PA2.2.ACH.1,DEMONSTRATED_BY,16-03,null,null
PA2.2.ACH.1,DEMONSTRATED_BY,18-59,null,null
PA2.2.ACH.2,DEMONSTRATED_BY,17-05,null,null
PA3.1.ACH.1,DEMONSTRATED_BY,10-00,null,null
PA3.1.ACH.2,DEMONSTRATED_BY,10-00,null,null
PA3.1.ACH.3,DEMONSTRATED_BY,10-50,null,null
PA3.1.ACH.3,DEMONSTRATED_BY,10-51,null,null
PA3.1.ACH.4,DEMONSTRATED_BY,06-51,null,null
PA3.1.ACH.5,DEMONSTRATED_BY,10-52,null,null
PA3.1.ACH.6,DEMONSTRATED_BY,08-63,null,null
PA3.2.ACH.1,DEMONSTRATED_BY,10-00,null,null
PA3.2.ACH.1,DEMONSTRATED_BY,15-54,null,null
PA3.2.ACH.2,DEMONSTRATED_BY,14-53,null,null
PA3.2.ACH.3,DEMONSTRATED_BY,14-53,null,null
PA3.2.ACH.4,DEMONSTRATED_BY,13-55,null,null
PA3.2.ACH.5,DEMONSTRATED_BY,03-06,null,null
PA4.1.ACH.1,DEMONSTRATED_BY,07-61,null,null
PA4.1.ACH.1,DEMONSTRATED_BY,18-70,null,null
PA4.1.ACH.2,DEMONSTRATED_BY,07-61,null,null
PA4.1.ACH.2,DEMONSTRATED_BY,18-70,null,null
PA4.1.ACH.3,DEMONSTRATED_BY,07-62,null,null
PA4.1.ACH.4,DEMONSTRATED_BY,07-63,null,null
PA4.1.ACH.5,DEMONSTRATED_BY,07-64,null,null
PA4.2.ACH.1,DEMONSTRATED_BY,15-57,null,null
PA4.2.ACH.2,DEMONSTRATED_BY,15-57,null,null
PA4.2.ACH.3,DEMONSTRATED_BY,15-57,null,null
PA4.2.ACH.4,DEMONSTRATED_BY,08-66,null,null
PA5.1.ACH.1,DEMONSTRATED_BY,18-80,null,null
PA5.1.ACH.2,DEMONSTRATED_BY,15-58,null,null
PA5.1.ACH.2,DEMONSTRATED_BY,18-80,null,null
PA5.2.ACH.2,DEMONSTRATED_BY,08-66,null,null
PA5.2.ACH.2,DEMONSTRATED_BY,18-81,null,null
PA5.2.ACH.3,DEMONSTRATED_BY,08-66,null,null
PA5.2.ACH.3,DEMONSTRATED_BY,18-81,null,null
ACQ.2.BP1,HAS_NOTE,ACQ.2.BP1.NOTE.1,null,null
ACQ.2.BP1,PRODUCES,18-50,null,null
ACQ.2.BP1,SATISFIES,ACQ.2.OUT.1,null,null
ACQ.2.BP2,HAS_NOTE,ACQ.2.BP2.NOTE.2,null,null
ACQ.2.BP2,PRODUCES,15-21,null,null
ACQ.2.BP2,PRODUCES,18-50,null,null
ACQ.2.BP2,SATISFIES,ACQ.2.OUT.2,null,null
ACQ.2.BP3,PRODUCES,12-01,null,null
ACQ.2.BP3,PRODUCES,14-02,null,null
ACQ.2.BP3,SATISFIES,ACQ.2.OUT.3,null,null
ACQ.2.BP4,HAS_NOTE,ACQ.2.BP4.NOTE.3,null,null
ACQ.2.BP4,HAS_NOTE,ACQ.2.BP4.NOTE.4,null,null
ACQ.2.BP4,PRODUCES,02-01,null,null
ACQ.2.BP4,PRODUCES,08-55,null,null
ACQ.2.BP4,PRODUCES,02-50,null,null
ACQ.2.BP4,PRODUCES,14-02,null,null
ACQ.2.BP4,SATISFIES,ACQ.2.OUT.4,null,null
MAN.7.BP1,HAS_NOTE,MAN.7.BP1.NOTE.1,null,null
MAN.7.BP1,HAS_NOTE,MAN.7.BP1.NOTE.2,null,null
MAN.7.BP1,HAS_NOTE,MAN.7.BP1.NOTE.3,null,null
MAN.7.BP1,PRODUCES,08-55,null,null
MAN.7.BP1,PRODUCES,15-51,null,null
MAN.7.BP1,SATISFIES,MAN.7.OUT.1,null,null
MAN.7.BP1,SATISFIES,MAN.7.OUT.2,null,null
MAN.7.BP2,PRODUCES,15-51,null,null
MAN.7.BP2,PRODUCES,17-53,null,null
MAN.7.BP2,SATISFIES,MAN.7.OUT.2,null,null
MAN.7.BP3,HAS_NOTE,MAN.7.BP3.NOTE.4,null,null
MAN.7.BP3,PRODUCES,15-51,null,null
MAN.7.BP3,SATISFIES,MAN.7.OUT.3,null,null
MAN.7.BP4,PRODUCES,08-55,null,null
MAN.7.BP4,PRODUCES,15-09,null,null
MAN.7.BP4,SATISFIES,MAN.7.OUT.4,null,null
MAN.7.BP4,SATISFIES,MAN.7.OUT.5,null,null
MAN.7.BP5,PRODUCES,08-55,null,null
MAN.7.BP5,SATISFIES,MAN.7.OUT.4,null,null
MAN.7.BP5,SATISFIES,MAN.7.OUT.5,null,null
MAN.7.BP6,HAS_NOTE,MAN.7.BP6.NOTE.5,null,null
MAN.7.BP6,PRODUCES,15-09,null,null
MAN.7.BP6,PRODUCES,14-02,null,null
MAN.7.BP6,SATISFIES,MAN.7.OUT.4,null,null
MAN.7.BP7,HAS_NOTE,MAN.7.BP7.NOTE.6,null,null
MAN.7.BP7,PRODUCES,14-02,null,null
MAN.7.BP7,SATISFIES,MAN.7.OUT.5,null,null
SEC.1.BP1,HAS_NOTE,SEC.1.BP1.NOTE.1,null,null
SEC.1.BP1,HAS_NOTE,SEC.1.BP1.NOTE.2,null,null
SEC.1.BP1,HAS_NOTE,SEC.1.BP1.NOTE.3,null,null
SEC.1.BP1,HAS_NOTE,SEC.1.BP1.NOTE.4,null,null
SEC.1.BP1,PRODUCES,15-51,null,null
SEC.1.BP1,PRODUCES,17-00,null,null
SEC.1.BP1,PRODUCES,17-54,null,null
SEC.1.BP1,PRODUCES,17-51,null,null
SEC.1.BP1,SATISFIES,SEC.1.OUT.1,null,null
SEC.1.BP1,SATISFIES,SEC.1.OUT.2,null,null
SEC.1.BP2,PRODUCES,13-51,null,null
SEC.1.BP2,PRODUCES,15-51,null,null
SEC.1.BP2,PRODUCES,17-00,null,null
SEC.1.BP2,PRODUCES,17-54,null,null
SEC.1.BP2,SATISFIES,SEC.1.OUT.3,null,null
SEC.1.BP3,HAS_NOTE,SEC.1.BP3.NOTE.5,null,null
SEC.1.BP3,PRODUCES,13-52,null,null
SEC.1.BP3,SATISFIES,SEC.1.OUT.4,null,null
SEC.2.BP1,HAS_NOTE,SEC.2.BP1.NOTE.1,null,null
SEC.2.BP1,PRODUCES,04-04,null,null
SEC.2.BP1,PRODUCES,04-06,null,null
SEC.2.BP1,PRODUCES,04-52,null,null
SEC.2.BP1,SATISFIES,SEC.2.OUT.1,null,null
SEC.2.BP2,PRODUCES,13-51,null,null
SEC.2.BP2,SATISFIES,SEC.2.OUT.2,null,null
SEC.2.BP3,HAS_NOTE,SEC.2.BP3.NOTE.2,null,null
SEC.2.BP3,PRODUCES,17-52,null,null
SEC.2.BP3,SATISFIES,SEC.2.OUT.3,null,null
SEC.2.BP4,PRODUCES,15-50,null,null
SEC.2.BP4,SATISFIES,SEC.2.OUT.4,null,null
SEC.2.BP5,HAS_NOTE,SEC.2.BP5.NOTE.3,null,null
SEC.2.BP5,PRODUCES,04-05,null,null
SEC.2.BP5,PRODUCES,04-53,null,null
SEC.2.BP5,SATISFIES,SEC.2.OUT.5,null,null
SEC.2.BP6,PRODUCES,13-51,null,null
SEC.2.BP6,SATISFIES,SEC.2.OUT.6,null,null
SEC.2.BP7,HAS_NOTE,SEC.2.BP7.NOTE.4,null,null
SEC.2.BP7,PRODUCES,13-52,null,null
SEC.2.BP7,SATISFIES,SEC.2.OUT.7,null,null
SEC.3.BP1,HAS_NOTE,SEC.3.BP1.NOTE.1,null,null
SEC.3.BP1,HAS_NOTE,SEC.3.BP1.NOTE.2,null,null
SEC.3.BP1,HAS_NOTE,SEC.3.BP1.NOTE.3,null,null
SEC.3.BP1,HAS_NOTE,SEC.3.BP1.NOTE.4,null,null
SEC.3.BP1,HAS_NOTE,SEC.3.BP1.NOTE.5,null,null
SEC.3.BP1,PRODUCES,08-60,null,null
SEC.3.BP1,SATISFIES,SEC.3.OUT.1,null,null
SEC.3.BP2,HAS_NOTE,SEC.3.BP2.NOTE.6,null,null
SEC.3.BP2,PRODUCES,08-58,null,null
SEC.3.BP2,SATISFIES,SEC.3.OUT.2,null,null
SEC.3.BP3,CROSS_REFERENCES,SUP.9,null,null
SEC.3.BP3,HAS_NOTE,SEC.3.BP3.NOTE.7,null,null
SEC.3.BP3,PRODUCES,03-50,null,null
SEC.3.BP3,PRODUCES,15-52,null,null
SEC.3.BP3,SATISFIES,SEC.3.OUT.3,null,null
SEC.3.BP4,HAS_NOTE,SEC.3.BP4.NOTE.8,null,null
SEC.3.BP4,PRODUCES,13-51,null,null
SEC.3.BP4,SATISFIES,SEC.3.OUT.4,null,null
SEC.3.BP5,HAS_NOTE,SEC.3.BP5.NOTE.9,null,null
SEC.3.BP5,PRODUCES,13-52,null,null
SEC.3.BP5,SATISFIES,SEC.3.OUT.5,null,null
SEC.4.BP1,HAS_NOTE,SEC.4.BP1.NOTE.1,null,null
SEC.4.BP1,HAS_NOTE,SEC.4.BP1.NOTE.2,null,null
SEC.4.BP1,PRODUCES,08-59,null,null
SEC.4.BP1,SATISFIES,SEC.4.OUT.1,null,null
SEC.4.BP2,PRODUCES,08-57,null,null
SEC.4.BP2,SATISFIES,SEC.4.OUT.2,null,null
SEC.4.BP3,CROSS_REFERENCES,SUP.9,null,null
SEC.4.BP3,HAS_NOTE,SEC.4.BP3.NOTE.3,null,null
SEC.4.BP3,PRODUCES,03-55,null,null
SEC.4.BP3,PRODUCES,13-24,null,null
SEC.4.BP3,SATISFIES,SEC.4.OUT.3,null,null
SEC.4.BP4,HAS_NOTE,SEC.4.BP4.NOTE.4,null,null
SEC.4.BP4,PRODUCES,13-51,null,null
SEC.4.BP4,SATISFIES,SEC.4.OUT.4,null,null
SEC.4.BP5,HAS_NOTE,SEC.4.BP5.NOTE.5,null,null
SEC.4.BP5,PRODUCES,13-52,null,null
SEC.4.BP5,SATISFIES,SEC.4.OUT.5,null,null
null,NEXT,null,null,null
06864b6aa6b7f312e26d14a60833c552,LAST_MESSAGE,null,null,null
null,HAS_SESSION,06864b6aa6b7f312e26d14a60833c552,null,null
